name,X,Y,Z,distance
slope,-2.2707687248259747,0.028904422861444026,4.372,4.927
slope,-1.274506904326078,0.05149822149479826,2.345,2.669
slope,-0.6239138423317949,0.06831546220122692,1.831,1.936
slope,-0.7206760872887957,0.06328203223245397,1.802,1.942
slope,-0.7768637739189823,0.07454447688378212,1.742,1.909
slope,-0.7819225471305917,0.0747610470488471,1.793,1.958
slope,-0.8193675378444428,0.07701303922628834,2.193,2.342
slope,-0.8253323975722565,0.0780314515097185,2.222,2.372
slope,-0.7717207064898023,0.07307496335517746,1.665,1.837
slope,-0.7999593762677943,0.044334952950617554,1.496,1.697
slope,-0.7933353330187224,0.047675203741465826,1.448,1.652
slope,0.9027705294124927,0.041354589315665304,2.353,2.521
slope,-0.8982023557018093,-0.10844049713292409,2.5380000000000003,2.694
slope,-0.8319173878245596,0.00901807313814054,2.041,2.204
slope,-0.8513392333015712,0.03355117339719722,1.909,2.090
slope,0.9330199083124494,0.13641000872087888,2.144,2.342
slope,0.8455188113997051,0.11016233562695839,2.282,2.436
slope,-6.287215483536944,0.44306416638248414,14.417,15.735
slope,-0.9602105205561189,0.10334054362821753,2.616,2.789
slope,-0.975217424982533,0.08263852003901644,2.689,2.862
slope,-11.357308328971481,0.055857331119297235,25.097,27.547
slope,-0.9999983209010759,0.0793308051127156,2.259,2.472
slope,-0.91332654500747,0.021168954782055657,1.925,2.131
slope,-0.6609351312753412,0.18695195894548566,1.079,1.279
slope,-1.0561511954265257,-0.2316665180619627,1.822,2.119
slope,-1.278979164042587,-0.0023780822203818023,2.236,2.576
slope,-1.1617374035640216,-0.00951509785425693,2.186,2.476
slope,-1.0663319
